Date,Location,AssetType,Category,Month_Actual,Month_Budget,Month_Variance,YTD_Actual,YTD_Budget,YTD_Variance
2023-08-31,Europe,Revenue,Total Revenue,1806107.25,1305014.00,501093.25,16477215.22,14853400.00,1623815.22
2023-08-31,Europe,Revenue,Gaming NAFI,502569.85,372281.00,130288.85,4765128.25,4216905.00,548223.25
2023-08-31,Europe,Revenue,Total Direct Reimbursement,502569.85,372281.00,130288.85,4765128.25,4216905.00,548223.25
2023-08-31,Europe,Revenue,Net Revenue,1303537.40,932733.00,370804.40,11712086.97,10636495.00,1075591.97
2023-08-31,Europe,Expenses,Compensation & Benefits,341783.09,344952.00,-3168.91,3422383.38,4093495.00,-671111.62
2023-08-31,Europe,Expenses,Depreciation Expense,161527.38,161842.00,-314.62,1452869.08,1509836.00,-56966.92
2023-08-31,Europe,Expenses,Contractor Fees,4723.71,1586.00,3137.71,29209.47,17446.00,11763.47
2023-08-31,Europe,Expenses,Communications,8156.69,10087.00,-1930.31,98190.31,110957.00,-12766.69
2023-08-31,Europe,Expenses,TDY,12624.35,22658.00,-10033.65,156299.54,342680.00,-186380.46
2023-08-31,Europe,Expenses,PCS,14437.13,4836.00,9601.13,49440.61,53196.00,-3755.39
2023-08-31,Europe,Expenses,IT Expense & Maint,10624.16,37612.00,-26987.84,121920.84,413732.00,-291811.16
2023-08-31,Europe,Expenses,Machine Expense & Maint,89217.61,23130.00,66087.61,558362.93,254430.00,303932.93
2023-08-31,Europe,Expenses,Vehicle Expense,5345.59,3460.00,1885.59,55607.11,34600.00,21007.11
2023-08-31,Europe,Expenses,Training,3329.52,500.00,2829.52,14446.42,60353.00,-45906.58
2023-08-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,121029.06,.00,121029.06
2023-08-31,Europe,Expenses,Audit-Independent,3957.01,3494.00,463.01,37187.90,38434.00,-1246.10
2023-08-31,Europe,Expenses,Audit-IMCOM Int Review,2089.77,1851.00,238.77,12411.44,20361.00,-7949.56
2023-08-31,Europe,Expenses,Other Expenses,9496.90,9853.00,-356.10,109370.63,108383.00,987.63
2023-08-31,Europe,Expenses,Total Operating Expenses,667312.91,625861.00,41451.91,6238728.72,7057903.00,-819174.28
2023-08-31,Europe,Expenses,Net Operating Income/(Loss),636224.49,306872.00,329352.49,5473358.25,3578592.00,1894766.25
2023-08-31,Europe,Net,Interest Revenue,20024.55,5122.00,14902.55,182652.02,56342.00,126310.02
2023-08-31,Europe,Net,Non-Operating Inc/(Exp),3609.75,.00,3609.75,-5461.66,.00,-5461.66
2023-08-31,Europe,Net,Net Income/(Loss),659858.79,311994.00,347864.79,5650548.61,3634934.00,2015614.61
2023-08-31,Europe,Net,Distributions,659858.79,311994.00,347864.79,5650548.61,3634934.00,2015614.61
2023-08-31,Europe,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-08-31,Korea,Revenue,Gaming Machine Revenue,2230919.50,3415798.00,-1184878.50,20575409.45,20679352.00,-103942.55
2023-08-31,Korea,Revenue,Total Revenue,2230919.50,3415798.00,-1184878.50,20575409.45,20679352.00,-103942.55
2023-08-31,Korea,Revenue,Gaming NAFI,414853.75,700569.00,-285715.25,4272428.25,4346640.00,-74211.75
2023-08-31,Korea,Revenue,Total Direct Reimbursement,414853.75,700569.00,-285715.25,4272428.25,4346640.00,-74211.75
2023-08-31,Korea,Revenue,Net Revenue,1816065.75,2715229.00,-899163.25,16302981.20,16332712.00,-29730.80
2023-08-31,Korea,Expenses,Compensation & Benefits,167657.96,206962.00,-39304.04,1675161.81,2459467.00,-784305.19
2023-08-31,Korea,Expenses,Depreciation Expense,93659.57,106787.00,-13127.43,818002.35,995941.00,-177938.65
2023-08-31,Korea,Expenses,Contractor Fees,2575.98,927.00,1648.98,15964.04,10197.00,5767.04
2023-08-31,Korea,Expenses,Communications,5526.85,8328.00,-2801.15,62352.87,91608.00,-29255.13
2023-08-31,Korea,Expenses,TDY,942.38,479.00,463.38,46593.90,37733.00,8860.90
2023-08-31,Korea,Expenses,PCS,9268.64,4485.00,4783.64,48387.43,49335.00,-947.57
2023-08-31,Korea,Expenses,IT Expense & Maint,5643.47,22690.00,-17046.53,64263.55,249590.00,-185326.45
2023-08-31,Korea,Expenses,Machine Expense & Maint,976.62,118192.00,-117215.38,56778.92,1300112.00,-1243333.08
2023-08-31,Korea,Expenses,Vehicle Expense,873.10,604.00,269.10,7640.53,6644.00,996.53
2023-08-31,Korea,Expenses,Training,1815.69,250.00,1565.69,8680.63,21027.00,-12346.37
2023-08-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,38903.96,.00,38903.96
2023-08-31,Korea,Expenses,Audit-Independent,2157.89,2063.00,94.89,20492.37,22693.00,-2200.63
2023-08-31,Korea,Expenses,Audit-IMCOM Int Review,1139.64,1108.00,31.64,6847.31,12188.00,-5340.69
2023-08-31,Korea,Expenses,Other Expenses,5300.39,6323.00,-1022.61,68676.65,69553.00,-876.35
2023-08-31,Korea,Expenses,Total Operating Expenses,297538.18,479198.00,-181659.82,2938746.32,5326088.00,-2387341.68
2023-08-31,Korea,Expenses,Net Operating Income/(Loss),1518527.57,2236031.00,-717503.43,13364234.88,11006624.00,2357610.88
2023-08-31,Korea,Net,Interest Revenue,24790.93,6953.00,17837.93,238074.94,76483.00,161591.94
2023-08-31,Korea,Net,Non-Operating Inc/(Exp),-1492.06,.00,-1492.06,-3652.95,.00,-3652.95
2023-08-31,Korea,Net,Net Income/(Loss),1541826.44,2242984.00,-701157.56,13598656.87,11083107.00,2515549.87
2023-08-31,Korea,Net,Distributions,1541826.44,2242984.00,-701157.56,13598656.87,11083107.00,2515549.87
2023-08-31,Korea,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-08-31,Japan,Revenue,Gaming Machine Revenue,1929497.45,2217174.00,-287676.55,22427502.80,24272425.00,-1844922.20
2023-08-31,Japan,Revenue,Total Revenue,1929497.45,2217174.00,-287676.55,22427502.80,24272425.00,-1844922.20
2023-08-31,Japan,Revenue,Gaming NAFI,1435573.25,1739239.00,-303665.75,17493610.34,18977312.00,-1483701.66
2023-08-31,Japan,Revenue,Total Direct Reimbursement,1435573.25,1739239.00,-303665.75,17493610.34,18977312.00,-1483701.66
2023-08-31,Japan,Revenue,Net Revenue,493924.20,477935.00,15989.20,4933892.46,5295113.00,-361220.54
2023-08-31,Japan,Expenses,Compensation & Benefits,296068.03,232987.00,63081.03,2993621.92,2769382.00,224239.92
2023-08-31,Japan,Expenses,Depreciation Expense,143069.07,158146.00,-15076.93,1203254.35,1474460.00,-271205.65
2023-08-31,Japan,Expenses,Contractor Fees,4440.31,1631.00,2809.31,28690.99,17941.00,10749.99
2023-08-31,Japan,Expenses,Communications,3555.73,7650.00,-4094.27,70081.14,84150.00,-14068.86
2023-08-31,Japan,Expenses,TDY,12253.79,14363.00,-2109.21,171022.36,114741.00,56281.36
2023-08-31,Japan,Expenses,PCS,14217.00,877.00,13340.00,96976.19,9647.00,87329.19
2023-08-31,Japan,Expenses,IT Expense & Maint,10808.58,38135.00,-27326.42,125259.30,419485.00,-294225.70
2023-08-31,Japan,Expenses,Machine Expense & Maint,8916.17,19418.00,-10501.83,802890.24,213598.00,589292.24
2023-08-31,Japan,Expenses,Vehicle Expense,2980.59,1939.00,1041.59,20504.43,21329.00,-824.57
2023-08-31,Japan,Expenses,Training,3129.79,250.00,2879.79,6350.73,31620.00,-25269.27
2023-08-31,Japan,Expenses,(Gain)/Loss on Disposals,1661.48,.00,1661.48,146209.05,.00,146209.05
2023-08-31,Japan,Expenses,Audit-Independent,3719.60,3694.00,25.60,36756.31,40634.00,-3877.69
2023-08-31,Japan,Expenses,Audit-IMCOM Int Review,1964.44,1997.00,-32.56,12258.17,21967.00,-9708.83
2023-08-31,Japan,Expenses,Other Expenses,7918.33,9848.00,-1929.67,101495.12,108328.00,-6832.88
2023-08-31,Japan,Expenses,Total Operating Expenses,514702.91,490935.00,23767.91,5815370.30,5327282.00,488088.30
2023-08-31,Japan,Expenses,Net Operating Income/(Loss),-20778.71,-13000.00,-7778.71,-881477.84,-32169.00,-849308.84
2023-08-31,Japan,Net,Interest Revenue,27293.09,7870.00,19423.09,260674.67,86570.00,174104.67
2023-08-31,Japan,Net,Non-Operating Inc/(Exp),-2571.91,.00,-2571.91,-6446.34,.00,-6446.34
2023-08-31,Japan,Net,Net Income/(Loss),3942.47,-5130.00,9072.47,-627249.51,54401.00,-681650.51
2023-08-31,Japan,Net,Distributions,3942.47,-5130.00,9072.47,-627249.51,54401.00,-681650.51
2023-08-31,Japan,Net,After Distributions,.00,.00,.00,.00,.00,.00
2020-09-30,Consolidated,Revenue,Gaming Machine Revenue,5099463.85,5387526.00,-288062.15,52472583.78,65844824.00,-13372240.22
2020-09-30,Consolidated,Revenue,Total Revenue,5099463.85,5387526.00,-288062.15,52472583.78,65844824.00,-13372240.22
2020-09-30,Consolidated,Revenue,Gaming NAFI,1975412.15,2436449.00,-461036.85,22451273.89,29689210.00,-7237936.11
2020-09-30,Consolidated,Revenue,Total Direct Reimbursement,1975412.15,2436449.00,-461036.85,22451273.89,29689210.00,-7237936.11
2020-09-30,Consolidated,Revenue,Net Revenue,3124051.70,2951077.00,172974.70,30021309.89,36155614.00,-6134304.11
2020-09-30,Consolidated,Expenses,Compensation & Benefits,814897.99,699500.00,115397.99,8693439.59,9065882.00,-372442.41
2020-09-30,Consolidated,Expenses,Depreciation Expense,368604.60,361807.00,6797.60,4267762.20,4392694.00,-124931.80
2020-09-30,Consolidated,Expenses,Contractor Fees,3982.00,8120.00,-4138.00,32987.28,97473.00,-64485.72
2020-09-30,Consolidated,Expenses,Communications,16668.46,14895.00,1773.46,193962.11,178509.00,15453.11
2020-09-30,Consolidated,Expenses,TDY,7061.27,19570.00,-12508.73,113186.69,482118.00,-368931.31
2020-09-30,Consolidated,Expenses,PCS,42008.60,6250.00,35758.60,117310.65,75000.00,42310.65
2020-09-30,Consolidated,Expenses,IT Expense & Maint,23123.82,28084.00,-4960.18,568059.09,336832.00,231227.09
2020-09-30,Consolidated,Expenses,Machine Expense & Maint,29518.48,59542.00,-30023.52,683216.07,714515.00,-31298.93
2020-09-30,Consolidated,Expenses,Vehicle Expense,-1574.99,6944.00,-8518.99,43242.61,83273.00,-40030.39
2020-09-30,Consolidated,Expenses,Training,.00,5413.00,-5413.00,5116.09,65000.00,-59883.91
2020-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,48038.61,.00,48038.61
2020-09-30,Consolidated,Expenses,Audit-Independent,-17925.84,10401.00,-28326.84,87503.66,124746.00,-37242.34
2020-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,6215.03,3761.00,2454.03,19023.76,45000.00,-25976.24
2020-09-30,Consolidated,Expenses,Other Expenses,24004.62,24517.00,-512.38,328938.92,294259.00,34679.92
2020-09-30,Consolidated,Expenses,Total Operating Expenses,1316584.04,1248804.00,67780.04,15201787.33,15955301.00,-753513.67
2020-09-30,Consolidated,Expenses,Net Operating Income/(Loss),1807467.66,1702273.00,105194.66,14819522.56,20200313.00,-5380790.44
2020-09-30,Consolidated,Net,Interest Revenue,26334.20,25392.00,942.20,291405.75,304715.00,-13309.25
2020-09-30,Consolidated,Net,Non-Operating Inc/(Exp),-10964.69,.00,-10964.69,-1186.51,.00,-1186.51
2020-09-30,Consolidated,Net,Net Income/(Loss),1822837.17,1727665.00,95172.17,15109741.80,20505028.00,-5395286.20
2020-09-30,Consolidated,Net,Distributions,1822837.17,1365858.00,456979.17,12717689.61,16112334.00,-3394644.39
2020-09-30,Consolidated,Net,After Distributions,.00,361807.00,-361807.00,2392052.19,4392694.00,-2000641.81
2020-09-30,Europe,Revenue,Gaming Machine Revenue,1323677.05,1259086.00,64591.05,11185659.32,15410903.00,-4225243.68
2020-09-30,Europe,Revenue,Total Revenue,1323677.05,1259086.00,64591.05,11185659.32,15410903.00,-4225243.68
2020-09-30,Europe,Revenue,Gaming NAFI,365642.10,363209.00,2433.10,3059428.21,4449376.00,-1389947.79
2020-09-30,Europe,Revenue,Total Direct Reimbursement,365642.10,363209.00,2433.10,3059428.21,4449376.00,-1389947.79
2020-09-30,Europe,Revenue,Net Revenue,958034.95,895877.00,62157.95,8126231.11,10961527.00,-2835295.89
2020-09-30,Europe,Expenses,Compensation & Benefits,342300.14,318121.00,24179.14,3736528.13,4129119.00,-392590.87
2020-09-30,Europe,Expenses,Depreciation Expense,138342.63,135017.00,3325.63,1608191.24,1646601.00,-38409.76
2020-09-30,Europe,Expenses,Contractor Fees,1549.14,3150.00,-1600.86,12973.58,37800.00,-24826.42
2020-09-30,Europe,Expenses,Communications,8714.91,5929.00,2785.91,103120.34,71082.00,32038.34
2020-09-30,Europe,Expenses,TDY,7045.98,6150.00,895.98,61204.92,208332.00,-147127.08
2020-09-30,Europe,Expenses,PCS,16568.79,2032.00,14536.79,12469.32,25000.00,-12530.68
2020-09-30,Europe,Expenses,IT Expense & Maint,8972.04,11024.00,-2051.96,245649.53,132981.00,112668.53
2020-09-30,Europe,Expenses,Machine Expense & Maint,18805.03,22373.00,-3567.97,295208.17,268443.00,26765.17
2020-09-30,Europe,Expenses,Vehicle Expense,3954.63,3566.00,388.63,29722.20,42836.00,-13113.80
2020-09-30,Europe,Expenses,Training,.00,934.00,-934.00,1816.60,11609.00,-9792.40
2020-09-30,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,16408.79,.00,16408.79
2020-09-30,Europe,Expenses,Audit-Independent,-6973.70,4036.00,-11009.70,34409.49,48377.00,-13967.51
2020-09-30,Europe,Expenses,Audit-IMCOM Int Review,2417.85,1456.00,961.85,7445.67,17450.00,-10004.33
2020-09-30,Europe,Expenses,Other Expenses,11116.16,10380.00,736.16,130646.71,124560.00,6086.71
2020-09-30,Europe,Expenses,Total Operating Expenses,552813.60,524168.00,28645.60,6295794.69,6764190.00,-468395.31
2020-09-30,Europe,Expenses,Net Operating Income/(Loss),405221.35,371709.00,33512.35,1830436.42,4197337.00,-2366900.58
2020-09-30,Europe,Net,Interest Revenue,861.13,5746.00,-4884.87,54629.17,69018.00,-14388.83
2020-09-30,Europe,Net,Non-Operating Inc/(Exp),-10964.69,.00,-10964.69,-1098.89,.00,-1098.89
2020-09-30,Europe,Net,Net Income/(Loss),395117.79,377455.00,17662.79,1883966.70,4266355.00,-2382388.30
2020-09-30,Europe,Net,Distributions,395117.79,242438.00,152679.79,2551326.57,2619754.00,-68427.43
2020-09-30,Europe,Net,After Distributions,.00,135017.00,-135017.00,-667359.87,1646601.00,-2313960.87
2020-09-30,Korea,Revenue,Gaming Machine Revenue,2187052.15,1960480.00,226572.15,21764267.26,24073614.00,-2309346.74
2020-09-30,Korea,Revenue,Total Revenue,2187052.15,1960480.00,226572.15,21764267.26,24073614.00,-2309346.74
2020-09-30,Korea,Revenue,Gaming NAFI,455904.25,398252.00,57652.25,4510291.10,4912013.00,-401721.90
2020-09-30,Korea,Revenue,Total Direct Reimbursement,455904.25,398252.00,57652.25,4510291.10,4912013.00,-401721.90
2020-09-30,Korea,Revenue,Net Revenue,1731147.90,1562228.00,168919.90,17253976.16,19161601.00,-1907624.84
2020-09-30,Korea,Expenses,Compensation & Benefits,179074.13,182032.00,-2957.87,1923636.37,2356857.00,-433220.63
2020-09-30,Korea,Expenses,Depreciation Expense,96239.59,101656.00,-5416.41,1137604.45,1234885.00,-97280.55
2020-09-30,Korea,Expenses,Contractor Fees,893.97,2045.00,-1151.03,7489.45,24573.00,-17083.55
2020-09-30,Korea,Expenses,Communications,5474.79,6537.00,-1062.21,62199.99,78312.00,-16112.01
2020-09-30,Korea,Expenses,TDY,5.62,2475.00,-2469.38,14192.54,96728.00,-82535.46
2020-09-30,Korea,Expenses,PCS,3619.15,2109.00,1510.15,33114.70,25000.00,8114.70
2020-09-30,Korea,Expenses,IT Expense & Maint,5372.90,7216.00,-1843.10,120946.75,86229.00,34717.75
2020-09-30,Korea,Expenses,Machine Expense & Maint,4887.13,15685.00,-10797.87,169268.88,188132.00,-18863.12
2020-09-30,Korea,Expenses,Vehicle Expense,478.49,2413.00,-1934.51,7075.38,28912.00,-21836.62
2020-09-30,Korea,Expenses,Training,.00,1844.00,-1844.00,1232.13,21983.00,-20750.87
2020-09-30,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,9331.72,.00,9331.72
2020-09-30,Korea,Expenses,Audit-Independent,-4024.38,2617.00,-6641.38,19728.37,31448.00,-11719.63
2020-09-30,Korea,Expenses,Audit-IMCOM Int Review,1395.29,950.00,445.29,4318.40,11345.00,-7026.60
2020-09-30,Korea,Expenses,Other Expenses,5418.67,5761.00,-342.33,81131.84,69121.00,12010.84
2020-09-30,Korea,Expenses,Total Operating Expenses,298835.35,333340.00,-34504.65,3591270.97,4253525.00,-662254.03
2020-09-30,Korea,Expenses,Net Operating Income/(Loss),1432312.55,1228888.00,203424.55,13662705.19,14908076.00,-1245370.81
2020-09-30,Korea,Net,Interest Revenue,19505.75,9565.00,9940.75,127882.61,114725.00,13157.61
2020-09-30,Korea,Net,Non-Operating Inc/(Exp),.00,.00,.00,-32.16,.00,-32.16
2020-09-30,Korea,Net,Net Income/(Loss),1451818.30,1238453.00,213365.30,13790555.64,15022801.00,-1232245.36
2020-09-30,Korea,Net,Distributions,1451818.30,1136797.00,315021.30,10454938.78,13787916.00,-3332977.22
2020-09-30,Korea,Net,After Distributions,.00,101656.00,-101656.00,3335616.86,1234885.00,2100731.86
2020-09-30,Japan,Revenue,Gaming Machine Revenue,1588734.65,2167960.00,-579225.35,19522657.20,26360307.00,-6837649.80
2020-09-30,Japan,Revenue,Total Revenue,1588734.65,2167960.00,-579225.35,19522657.20,26360307.00,-6837649.80
2020-09-30,Japan,Revenue,Gaming NAFI,1153865.80,1674988.00,-521122.20,14881554.58,20327821.00,-5446266.42
2020-09-30,Japan,Revenue,Total Direct Reimbursement,1153865.80,1674988.00,-521122.20,14881554.58,20327821.00,-5446266.42
2020-09-30,Japan,Revenue,Net Revenue,434868.85,492972.00,-58103.15,4641102.62,6032486.00,-1391383.38
2020-09-30,Japan,Expenses,Compensation & Benefits,293523.72,199347.00,94176.72,3033275.09,2579906.00,453369.09
2020-09-30,Japan,Expenses,Depreciation Expense,134022.38,125134.00,8888.38,1521966.51,1511208.00,10758.51
2020-09-30,Japan,Expenses,Contractor Fees,1538.89,2925.00,-1386.11,12524.25,35100.00,-22575.75
2020-09-30,Japan,Expenses,Communications,2478.76,2429.00,49.76,28641.78,29115.00,-473.22
2020-09-30,Japan,Expenses,TDY,9.67,10945.00,-10935.33,37789.23,177058.00,-139268.77
2020-09-30,Japan,Expenses,PCS,21820.66,2109.00,19711.66,71726.63,25000.00,46726.63
2020-09-30,Japan,Expenses,IT Expense & Maint,8778.88,9844.00,-1065.12,201462.81,117622.00,83840.81
2020-09-30,Japan,Expenses,Machine Expense & Maint,5826.32,21484.00,-15657.68,218739.02,257940.00,-39200.98
2020-09-30,Japan,Expenses,Vehicle Expense,-6008.11,965.00,-6973.11,6445.03,11525.00,-5079.97
2020-09-30,Japan,Expenses,Training,.00,2635.00,-2635.00,2067.36,31408.00,-29340.64
2020-09-30,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,22298.10,.00,22298.10
2020-09-30,Japan,Expenses,Audit-Independent,-6927.76,3748.00,-10675.76,33365.80,44921.00,-11555.20
2020-09-30,Japan,Expenses,Audit-IMCOM Int Review,2401.89,1355.00,1046.89,7259.69,16205.00,-8945.31
2020-09-30,Japan,Expenses,Other Expenses,7469.79,8376.00,-906.21,117160.37,100578.00,16582.37
2020-09-30,Japan,Expenses,Total Operating Expenses,464935.09,391296.00,73639.09,5314721.67,4937586.00,377135.67
2020-09-30,Japan,Expenses,Net Operating Income/(Loss),-30066.24,101676.00,-131742.24,-673619.05,1094900.00,-1768519.05
2020-09-30,Japan,Net,Interest Revenue,5967.32,10081.00,-4113.68,108893.97,120972.00,-12078.03
2020-09-30,Japan,Net,Non-Operating Inc/(Exp),.00,.00,.00,-55.46,.00,-55.46
2020-09-30,Japan,Net,Net Income/(Loss),-24098.92,111757.00,-135855.92,-564780.54,1215872.00,-1780652.54
2020-09-30,Japan,Net,Distributions,-24098.92,-13377.00,-10721.92,-288575.74,-295336.00,6760.26
2020-09-30,Japan,Net,After Distributions,.00,125134.00,-125134.00,-276204.80,1511208.00,-1787412.80
2021-09-30,Consolidated,Revenue,Gaming Machine Revenue,5160756.65,4052049.00,1108707.65,56961576.82,49265561.00,7696015.82
2021-09-30,Consolidated,Revenue,Total Revenue,5160756.65,4052049.00,1108707.65,56961576.82,49265561.00,7696015.82
2021-09-30,Consolidated,Revenue,Gaming NAFI,2320061.45,1891982.00,428079.45,25679280.31,23082721.00,2596559.31
2021-09-30,Consolidated,Revenue,Total Direct Reimbursement,2320061.45,1891982.00,428079.45,25679280.31,23082721.00,2596559.31
2021-09-30,Consolidated,Revenue,Net Revenue,2840695.20,2160067.00,680628.20,31282296.51,26182840.00,5099456.51
2021-09-30,Consolidated,Expenses,Compensation & Benefits,819459.52,723687.00,95772.52,8830671.85,9389024.00,-558352.15
2021-09-30,Consolidated,Expenses,Depreciation Expense,330790.08,371549.00,-40758.92,4326336.10,4458698.00,-132361.90
2021-09-30,Consolidated,Expenses,Contractor Fees,2519.00,4361.00,-1842.00,22935.00,52222.00,-29287.00
2021-09-30,Consolidated,Expenses,Communications,17204.47,15050.00,2154.47,256988.88,180787.00,76201.88
2021-09-30,Consolidated,Expenses,TDY,23579.09,17767.00,5812.09,114435.87,426918.00,-312482.13
2021-09-30,Consolidated,Expenses,PCS,25251.89,13211.00,12040.89,61712.84,158609.00,-96896.16
2021-09-30,Consolidated,Expenses,IT Expense & Maint,23449.44,35402.00,-11952.56,382486.51,424813.00,-42326.49
2021-09-30,Consolidated,Expenses,Machine Expense & Maint,12588.63,50825.00,-38236.37,749960.52,609845.00,140115.52
2021-09-30,Consolidated,Expenses,Vehicle Expense,6051.79,5391.00,660.79,65733.23,64824.00,909.23
2021-09-30,Consolidated,Expenses,Training,.00,6000.00,-6000.00,2064.00,111400.00,-109336.00
2021-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,-27.42,.00,-27.42
2021-09-30,Consolidated,Expenses,Audit-Independent,9251.17,9242.00,9.17,91014.03,111014.00,-19999.97
2021-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,8746.18,1590.00,7156.18,27778.10,19102.00,8676.10
2021-09-30,Consolidated,Expenses,Other Expenses,13592.65,28856.00,-15263.35,315772.70,346700.00,-30927.30
