Date,Location,AssetType,Category,ARMP,Army,Navy,USMC,MonthCount
2020-08-31,Consolidated,Expenses,Contractor Fees,4213.00,2375.34,993.34,844.32,1
2020-08-31,Consolidated,Expenses,Communications,16338.67,14200.53,1129.12,1009.02,1
2020-08-31,Consolidated,Expenses,TDY,1623.00,1508.24,84.70,30.06,1
2020-08-31,Consolidated,Expenses,PCS,-10704.04,-11914.91,628.65,582.22,1
2020-08-31,Consolidated,Expenses,IT Expense & Maint,23743.52,13403.06,5727.21,4613.25,1
2020-08-31,Consolidated,Expenses,Machine Expense & Maint,19546.51,12256.53,3467.88,3822.10,1
2020-08-31,Consolidated,Expenses,Vehicle Expense,3779.21,2898.64,586.95,293.62,1
2020-08-31,Consolidated,Expenses,Training,.00,.00,.00,.00,1
2020-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2020-08-31,Consolidated,Expenses,Audit-Independent,9584.50,5403.86,2259.80,1920.84,1
2020-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,.00,.00,.00,.00,1
2020-08-31,Consolidated,Expenses,Other Expenses,39271.60,22689.29,8985.64,7596.67,1
2020-08-31,Consolidated,Expenses,Total Operating Expenses,1152415.20,686608.90,246819.70,218986.60,1
2020-08-31,Consolidated,Expenses,Net Operating Income/(Loss),1039045.50,1296383.15,-113766.30,-143571.35,1
2020-08-31,Consolidated,Net,Interest Revenue,21807.49,16826.19,618.11,4363.19,1
2020-08-31,Consolidated,Net,Non-Operating Inc/(Exp),8868.91,8041.95,852.99,-26.03,1
2020-08-31,Consolidated,Net,Net Income/(Loss),1069721.90,1321251.29,-112295.20,-139234.19,1
2020-08-31,Consolidated,Net,Distributions,1429081.56,1537008.27,-38169.39,-69757.32,1
2020-08-31,Consolidated,Net,After Distributions,-359359.66,-215756.98,-74125.81,-69476.87,1
2020-08-31,Europe,Revenue,Gaming Machine Revenue,976554.95,848453.85,128101.10,.00,1
2020-08-31,Europe,Revenue,Total Revenue,976554.95,848453.85,128101.10,.00,1
2020-08-31,Europe,Revenue,Gaming NAFI,256832.55,168256.35,88576.20,.00,1
2020-08-31,Europe,Revenue,Total Direct Reimbursement,256832.55,168256.35,88576.20,.00,1
2020-08-31,Europe,Revenue,Net Revenue,719722.40,680197.50,39524.90,.00,1
2020-08-31,Europe,Expenses,Compensation & Benefits,286994.07,237977.83,49016.24,.00,1
2020-08-31,Europe,Expenses,Depreciation Expense,133412.61,108015.03,25397.58,.00,1
2020-08-31,Europe,Expenses,Contractor Fees,1638.99,1328.04,310.95,.00,1
2020-08-31,Europe,Expenses,Communications,9319.23,8886.92,432.31,.00,1
2020-08-31,Europe,Expenses,TDY,1531.35,1470.95,60.40,.00,1
2020-08-31,Europe,Expenses,PCS,-12479.01,-12637.11,158.10,.00,1
2020-08-31,Europe,Expenses,IT Expense & Maint,9357.53,7369.20,1988.33,.00,1
2020-08-31,Europe,Expenses,Machine Expense & Maint,9927.04,8827.84,1099.20,.00,1
2020-08-31,Europe,Expenses,Vehicle Expense,2952.55,2656.89,295.66,.00,1
2020-08-31,Europe,Expenses,Training,.00,.00,.00,.00,1
2020-08-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2020-08-31,Europe,Expenses,Audit-Independent,3728.65,3021.24,707.41,.00,1
2020-08-31,Europe,Expenses,Audit-IMCOM Int Review,.00,.00,.00,.00,1
2020-08-31,Europe,Expenses,Other Expenses,15265.05,12255.76,3009.29,.00,1
2020-08-31,Europe,Expenses,Total Operating Expenses,461648.06,379172.59,82475.47,.00,1
2020-08-31,Europe,Expenses,Net Operating Income/(Loss),258074.34,301024.91,-42950.57,.00,1
2020-08-31,Europe,Net,Interest Revenue,713.11,643.09,70.02,.00,1
2020-08-31,Europe,Net,Non-Operating Inc/(Exp),8948.26,8074.25,874.01,.00,1
2020-08-31,Europe,Net,Net Income/(Loss),267735.71,309742.25,-42006.54,.00,1
2020-08-31,Europe,Net,Distributions,400676.63,417281.30,-16604.67,.00,1
2020-08-31,Europe,Net,After Distributions,-132940.92,-107539.05,-25401.87,.00,1
2020-08-31,Korea,Revenue,Gaming Machine Revenue,1633224.50,1631152.55,2071.95,.00,1
2020-08-31,Korea,Revenue,Total Revenue,1633224.50,1631152.55,2071.95,.00,1
2020-08-31,Korea,Revenue,Gaming NAFI,363469.90,354990.15,8479.75,.00,1
2020-08-31,Korea,Revenue,Total Direct Reimbursement,363469.90,354990.15,8479.75,.00,1
2020-08-31,Korea,Revenue,Net Revenue,1269754.60,1276162.40,-6407.80,.00,1
2020-08-31,Korea,Expenses,Compensation & Benefits,152325.44,148588.54,3736.90,.00,1
2020-08-31,Korea,Expenses,Depreciation Expense,94914.74,93921.72,993.02,.00,1
2020-08-31,Korea,Expenses,Contractor Fees,945.82,924.22,21.60,.00,1
2020-08-31,Korea,Expenses,Communications,4773.45,4733.79,39.66,.00,1
2020-08-31,Korea,Expenses,TDY,33.68,32.91,.77,.00,1
2020-08-31,Korea,Expenses,PCS,652.21,637.32,14.89,.00,1
2020-08-31,Korea,Expenses,IT Expense & Maint,5491.55,5367.35,124.20,.00,1
2020-08-31,Korea,Expenses,Machine Expense & Maint,3101.95,3009.74,92.21,.00,1
2020-08-31,Korea,Expenses,Vehicle Expense,174.51,168.57,5.94,.00,1
2020-08-31,Korea,Expenses,Training,.00,.00,.00,.00,1
2020-08-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2020-08-31,Korea,Expenses,Audit-Independent,2151.74,2102.61,49.13,.00,1
2020-08-31,Korea,Expenses,Audit-IMCOM Int Review,.00,.00,.00,.00,1
2020-08-31,Korea,Expenses,Other Expenses,9455.75,9286.26,169.49,.00,1
2020-08-31,Korea,Expenses,Total Operating Expenses,274020.84,268773.03,5247.81,.00,1
2020-08-31,Korea,Expenses,Net Operating Income/(Loss),995733.76,1007389.37,-11655.61,.00,1
2020-08-31,Korea,Net,Interest Revenue,16152.81,15972.63,180.18,.00,1
2020-08-31,Korea,Net,Non-Operating Inc/(Exp),-29.17,-28.50,-.67,.00,1
2020-08-31,Korea,Net,Net Income/(Loss),1011857.40,1023333.50,-11476.10,.00,1
2020-08-31,Korea,Net,Distributions,1105282.81,1115766.15,-10483.34,.00,1
2020-08-31,Korea,Net,After Distributions,-93425.41,-92432.65,-992.76,.00,1
2020-08-31,Japan,Revenue,Gaming Machine Revenue,931290.30,37943.90,390687.95,502658.45,1
2020-08-31,Japan,Revenue,Total Revenue,931290.30,37943.90,390687.95,502658.45,1
2020-08-31,Japan,Revenue,Gaming NAFI,729306.60,11311.75,290751.65,427243.20,1
2020-08-31,Japan,Revenue,Total Direct Reimbursement,729306.60,11311.75,290751.65,427243.20,1
2020-08-31,Japan,Revenue,Net Revenue,201983.70,26632.15,99936.30,75415.25,1
2020-08-31,Japan,Expenses,Compensation & Benefits,243215.36,19031.50,96877.77,127306.09,1
2020-08-31,Japan,Expenses,Depreciation Expense,134157.01,16253.70,46934.90,70968.41,1
2020-08-31,Japan,Expenses,Contractor Fees,1628.19,123.08,660.79,844.32,1
2020-08-31,Japan,Expenses,Communications,2245.99,579.82,657.15,1009.02,1
2020-08-31,Japan,Expenses,TDY,57.97,4.38,23.53,30.06,1
2020-08-31,Japan,Expenses,PCS,1122.76,84.88,455.66,582.22,1
2020-08-31,Japan,Expenses,IT Expense & Maint,8894.44,666.51,3614.68,4613.25,1
2020-08-31,Japan,Expenses,Machine Expense & Maint,6517.52,418.95,2276.47,3822.10,1
2020-08-31,Japan,Expenses,Vehicle Expense,652.15,73.18,285.35,293.62,1
2020-08-31,Japan,Expenses,Training,.00,.00,.00,.00,1
2020-08-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2020-08-31,Japan,Expenses,Audit-Independent,3704.11,280.01,1503.26,1920.84,1
2020-08-31,Japan,Expenses,Audit-IMCOM Int Review,.00,.00,.00,.00,1
2020-08-31,Japan,Expenses,Other Expenses,14550.80,1147.27,5806.86,7596.67,1
2020-08-31,Japan,Expenses,Total Operating Expenses,416746.30,38663.28,159096.42,218986.60,1
2020-08-31,Japan,Expenses,Net Operating Income/(Loss),-214762.60,-12031.13,-59160.12,-143571.35,1
2020-08-31,Japan,Net,Interest Revenue,4941.57,210.47,367.91,4363.19,1
2020-08-31,Japan,Net,Non-Operating Inc/(Exp),-50.18,-3.80,-20.35,-26.03,1
2020-08-31,Japan,Net,Net Income/(Loss),-209871.21,-11824.46,-58812.56,-139234.19,1
2020-08-31,Japan,Net,Distributions,-76877.88,3960.82,-11081.38,-69757.32,1
2020-08-31,Japan,Net,After Distributions,-132993.33,-15785.28,-47731.18,-69476.87,1
2020-08-31,Consolidated,Revenue,Gaming Machine Revenue,47373119.93,28880367.52,8316550.46,10176201.95,11
2020-08-31,Consolidated,Revenue,Total Revenue,47373119.93,28880367.52,8316550.46,10176201.95,11
2020-08-31,Consolidated,Revenue,Gaming NAFI,20475861.74,5767798.13,6602599.93,8105463.68,11
2020-08-31,Consolidated,Revenue,Total Direct Reimbursement,20475861.74,5767798.13,6602599.93,8105463.68,11
2020-08-31,Consolidated,Revenue,Net Revenue,26897258.19,23112569.39,1713950.53,2070738.27,11
2020-08-31,Consolidated,Expenses,Compensation & Benefits,7878541.60,4651899.90,1827853.22,1398788.48,11
2020-08-31,Consolidated,Expenses,Depreciation Expense,3899157.60,2372174.70,797964.89,729018.01,11
2020-08-31,Consolidated,Expenses,Contractor Fees,29005.28,16297.38,6994.54,5713.36,11
2020-08-31,Consolidated,Expenses,Communications,177293.65,151614.20,14024.00,11655.45,11
2020-08-31,Consolidated,Expenses,TDY,106125.42,53684.18,38217.15,14224.09,11
2020-08-31,Consolidated,Expenses,PCS,75302.05,26633.12,22844.03,25824.90,11
2020-08-31,Consolidated,Expenses,IT Expense & Maint,544935.27,317844.67,127406.66,99683.94,11
2020-08-31,Consolidated,Expenses,Machine Expense & Maint,653697.59,411323.32,128565.66,113808.61,11
2020-08-31,Consolidated,Expenses,Vehicle Expense,44817.60,30182.45,7229.63,7405.52,11
2020-08-31,Consolidated,Expenses,Training,5116.09,2789.72,1254.48,1071.89,11
2020-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,48038.61,23214.45,16682.43,8141.73,11
2020-08-31,Consolidated,Expenses,Audit-Independent,105429.50,59267.02,25238.20,20924.28,11
2020-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,12808.73,7212.75,3062.87,2533.11,11
2020-08-31,Consolidated,Expenses,Other Expenses,304934.30,179581.74,64324.04,61028.52,11
2020-08-31,Consolidated,Expenses,Total Operating Expenses,13885203.29,8303719.60,3081661.80,2499821.89,11
2020-08-31,Consolidated,Expenses,Net Operating Income/(Loss),13012054.90,14808849.79,-1367711.27,-429083.62,11
2020-08-31,Consolidated,Net,Interest Revenue,265071.55,158056.75,45688.90,61325.90,11
2020-08-31,Consolidated,Net,Non-Operating Inc/(Exp),9778.18,8908.78,898.18,-28.78,11
2020-08-31,Consolidated,Net,Net Income/(Loss),13286904.63,14975815.32,-1321124.19,-367786.50,11
2020-08-31,Consolidated,Net,Distributions,10894852.44,12179697.16,-942939.62,-341905.10,11
2020-08-31,Consolidated,Net,After Distributions,2392052.19,2796118.16,-378184.57,-25881.40,11
2020-08-31,Europe,Revenue,Gaming Machine Revenue,9861982.27,8398093.67,1463888.60,.00,11
2020-08-31,Europe,Revenue,Total Revenue,9861982.27,8398093.67,1463888.60,.00,11
2020-08-31,Europe,Revenue,Gaming NAFI,2693786.11,1669804.43,1023981.68,.00,11
2020-08-31,Europe,Revenue,Total Direct Reimbursement,2693786.11,1669804.43,1023981.68,.00,11
2020-08-31,Europe,Revenue,Net Revenue,7168196.16,6728289.24,439906.92,.00,11
2020-08-31,Europe,Expenses,Compensation & Benefits,3394227.99,2732451.20,661776.79,.00,11
2020-08-31,Europe,Expenses,Depreciation Expense,1469848.61,1187416.25,282432.36,.00,11
2020-08-31,Europe,Expenses,Contractor Fees,11424.44,9020.06,2404.38,.00,11
2020-08-31,Europe,Expenses,Communications,94405.43,88828.75,5576.68,.00,11
2020-08-31,Europe,Expenses,TDY,54158.94,38042.36,16116.58,.00,11
2020-08-31,Europe,Expenses,PCS,-4099.47,-6005.79,1906.32,.00,11
2020-08-31,Europe,Expenses,IT Expense & Maint,236677.49,190124.09,46553.40,.00,11
2020-08-31,Europe,Expenses,Machine Expense & Maint,276403.14,232223.48,44179.66,.00,11
2020-08-31,Europe,Expenses,Vehicle Expense,25767.57,22775.32,2992.25,.00,11
2020-08-31,Europe,Expenses,Training,1816.60,1428.32,388.28,.00,11
2020-08-31,Europe,Expenses,(Gain)/Loss on Disposals,16408.79,12901.52,3507.27,.00,11
2020-08-31,Europe,Expenses,Audit-Independent,41383.19,32983.89,8399.30,.00,11
2020-08-31,Europe,Expenses,Audit-IMCOM Int Review,5027.82,3987.06,1040.76,.00,11
2020-08-31,Europe,Expenses,Other Expenses,119530.55,96446.15,23084.40,.00,11
2020-08-31,Europe,Expenses,Total Operating Expenses,5742981.09,4642622.66,1100358.43,.00,11
2020-08-31,Europe,Expenses,Net Operating Income/(Loss),1425215.07,2085666.58,-660451.51,.00,11
2020-08-31,Europe,Net,Interest Revenue,53768.04,45063.26,8704.78,.00,11
2020-08-31,Europe,Net,Non-Operating Inc/(Exp),9865.80,8944.41,921.39,.00,11
2020-08-31,Europe,Net,Net Income/(Loss),1488848.91,2139674.25,-650825.34,.00,11
2020-08-31,Europe,Net,Distributions,2156208.78,2676648.33,-520439.55,.00,11
2020-08-31,Europe,Net,After Distributions,-667359.87,-536974.08,-130385.79,.00,11
2020-08-31,Korea,Revenue,Gaming Machine Revenue,19577215.11,19310243.05,266972.06,.00,11
2020-08-31,Korea,Revenue,Total Revenue,19577215.11,19310243.05,266972.06,.00,11
2020-08-31,Korea,Revenue,Gaming NAFI,4054386.85,3862396.65,191990.20,.00,11
2020-08-31,Korea,Revenue,Total Direct Reimbursement,4054386.85,3862396.65,191990.20,.00,11
2020-08-31,Korea,Revenue,Net Revenue,15522828.26,15447846.40,74981.86,.00,11
2020-08-31,Korea,Expenses,Compensation & Benefits,1744562.24,1702378.98,42183.26,.00,11
2020-08-31,Korea,Expenses,Depreciation Expense,1041364.86,1030432.43,10932.43,.00,11
2020-08-31,Korea,Expenses,Contractor Fees,6595.48,6449.33,146.15,.00,11
2020-08-31,Korea,Expenses,Communications,56725.20,56248.38,476.82,.00,11
2020-08-31,Korea,Expenses,TDY,14186.92,13875.36,311.56,.00,11
2020-08-31,Korea,Expenses,PCS,29495.55,28833.81,661.74,.00,11
2020-08-31,Korea,Expenses,IT Expense & Maint,115573.85,113008.18,2565.67,.00,11
2020-08-31,Korea,Expenses,Machine Expense & Maint,164381.75,161614.67,2767.08,.00,11
2020-08-31,Korea,Expenses,Vehicle Expense,6596.89,6405.04,191.85,.00,11
2020-08-31,Korea,Expenses,Training,1232.13,1205.10,27.03,.00,11
2020-08-31,Korea,Expenses,(Gain)/Loss on Disposals,9331.72,9122.97,208.75,.00,11
2020-08-31,Korea,Expenses,Audit-Independent,23752.75,23217.60,535.15,.00,11
2020-08-31,Korea,Expenses,Audit-IMCOM Int Review,2923.11,2858.44,64.67,.00,11
2020-08-31,Korea,Expenses,Other Expenses,75713.17,74361.24,1351.93,.00,11
2020-08-31,Korea,Expenses,Total Operating Expenses,3292435.62,3230011.53,62424.09,.00,11
2020-08-31,Korea,Expenses,Net Operating Income/(Loss),12230392.64,12217834.87,12557.77,.00,11
2020-08-31,Korea,Net,Interest Revenue,108376.86,107106.24,1270.62,.00,11
2020-08-31,Korea,Net,Non-Operating Inc/(Exp),-32.16,-31.42,-.74,.00,11
2020-08-31,Korea,Net,Net Income/(Loss),12338737.34,12324909.69,13827.65,.00,11
2020-08-31,Korea,Net,Distributions,9003120.48,8993282.87,9837.61,.00,11
2020-08-31,Korea,Net,After Distributions,3335616.86,3331626.82,3990.04,.00,11
2020-08-31,Japan,Revenue,Gaming Machine Revenue,17933922.55,1172030.80,6585689.80,10176201.95,11
2020-08-31,Japan,Revenue,Total Revenue,17933922.55,1172030.80,6585689.80,10176201.95,11
2020-08-31,Japan,Revenue,Gaming NAFI,13727688.78,235597.05,5386628.05,8105463.68,11
2020-08-31,Japan,Revenue,Total Direct Reimbursement,13727688.78,235597.05,5386628.05,8105463.68,11
2020-08-31,Japan,Revenue,Net Revenue,4206233.77,936433.75,1199061.75,2070738.27,11
2020-08-31,Japan,Expenses,Compensation & Benefits,2739751.37,217069.72,1123893.17,1398788.48,11
2020-08-31,Japan,Expenses,Depreciation Expense,1387944.13,154326.02,504600.10,729018.01,11
2020-08-31,Japan,Expenses,Contractor Fees,10985.36,827.99,4444.01,5713.36,11
2020-08-31,Japan,Expenses,Communications,26163.02,6537.07,7970.50,11655.45,11
2020-08-31,Japan,Expenses,TDY,37779.56,1766.46,21789.01,14224.09,11
2020-08-31,Japan,Expenses,PCS,49905.97,3805.10,20275.97,25824.90,11
2020-08-31,Japan,Expenses,IT Expense & Maint,192683.93,14712.40,78287.59,99683.94,11
2020-08-31,Japan,Expenses,Machine Expense & Maint,212912.70,17485.17,81618.92,113808.61,11
2020-08-31,Japan,Expenses,Vehicle Expense,12453.14,1002.09,4045.53,7405.52,11
2020-08-31,Japan,Expenses,Training,2067.36,156.30,839.17,1071.89,11
2020-08-31,Japan,Expenses,(Gain)/Loss on Disposals,22298.10,1189.96,12966.41,8141.73,11
2020-08-31,Japan,Expenses,Audit-Independent,40293.56,3065.53,16303.75,20924.28,11
2020-08-31,Japan,Expenses,Audit-IMCOM Int Review,4857.80,367.25,1957.44,2533.11,11
2020-08-31,Japan,Expenses,Other Expenses,109690.58,8774.35,39887.71,61028.52,11
2020-08-31,Japan,Expenses,Total Operating Expenses,4849786.58,431085.41,1918879.28,2499821.89,11
2020-08-31,Japan,Expenses,Net Operating Income/(Loss),-643552.81,505348.34,-719817.53,-429083.62,11
2020-08-31,Japan,Net,Interest Revenue,102926.65,5887.25,35713.50,61325.90,11
2020-08-31,Japan,Net,Non-Operating Inc/(Exp),-55.46,-4.21,-22.47,-28.78,11
2020-08-31,Japan,Net,Net Income/(Loss),-540681.62,511231.38,-684126.50,-367786.50,11
2020-08-31,Japan,Net,Distributions,-264476.82,509765.96,-432337.68,-341905.10,11
2020-08-31,Japan,Net,After Distributions,-276204.80,1465.42,-251788.82,-25881.40,11
2021-08-31,Consolidated,Revenue,Gaming Machine Revenue,5306574.85,3254196.90,871345.60,1181032.35,1
2021-08-31,Consolidated,Revenue,Total Revenue,5306574.85,3254196.90,871345.60,1181032.35,1
2021-08-31,Consolidated,Revenue,Gaming NAFI,2232768.31,612764.15,691885.46,928118.70,1
2021-08-31,Consolidated,Revenue,Total Direct Reimbursement,2232768.31,612764.15,691885.46,928118.70,1
2021-08-31,Consolidated,Revenue,Net Revenue,3073806.54,2641432.75,179460.14,252913.65,1
2021-08-31,Consolidated,Expenses,Compensation & Benefits,709229.42,413903.84,161275.92,134049.66,1
2021-08-31,Consolidated,Expenses,Depreciation Expense,353144.85,211707.13,75539.48,65898.24,1
2021-08-31,Consolidated,Expenses,Contractor Fees,3685.00,2083.58,863.65,737.77,1
2021-08-31,Consolidated,Expenses,Communications,24256.59,18792.77,3122.81,2341.01,1
2021-08-31,Consolidated,Expenses,TDY,7258.96,6547.61,676.31,35.04,1
2021-08-31,Consolidated,Expenses,PCS,20183.08,-4865.64,24834.07,214.65,1
2021-08-31,Consolidated,Expenses,IT Expense & Maint,92354.24,48326.30,26342.35,17685.59,1
2021-08-31,Consolidated,Expenses,Machine Expense & Maint,32147.13,19851.22,9578.88,2717.03,1
2021-08-31,Consolidated,Expenses,Vehicle Expense,9722.24,8914.68,496.18,311.38,1
2021-08-31,Consolidated,Expenses,Training,740.00,418.43,173.42,148.15,1
2021-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2021-08-31,Consolidated,Expenses,Audit-Independent,9251.17,5230.79,2168.20,1852.18,1
2021-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,2717.77,1536.69,636.95,544.13,1
2021-08-31,Consolidated,Expenses,Other Expenses,26039.14,15296.77,5347.62,5394.75,1
2021-08-31,Consolidated,Expenses,Total Operating Expenses,1290729.59,747744.17,311055.84,231929.58,1
2021-08-31,Consolidated,Expenses,Net Operating Income/(Loss),1783076.95,1893688.58,-131595.70,20984.07,1
2021-08-31,Consolidated,Net,Interest Revenue,26118.08,15479.36,5206.88,5431.84,1
2021-08-31,Consolidated,Net,Non-Operating Inc/(Exp),119.45,104.39,15.91,-.85,1
2021-08-31,Consolidated,Net,Net Income/(Loss),1809314.48,1909272.33,-126372.91,26415.06,1
2021-08-31,Consolidated,Net,Distributions,1456169.63,1697565.20,-201912.39,-39483.18,1
2021-08-31,Consolidated,Net,After Distributions,353144.85,211707.13,75539.48,65898.24,1
2021-08-31,Europe,Revenue,Gaming Machine Revenue,1340488.15,1169009.90,171478.25,.00,1
2021-08-31,Europe,Revenue,Total Revenue,1340488.15,1169009.90,171478.25,.00,1
2021-08-31,Europe,Revenue,Gaming NAFI,339056.46,226161.45,112895.01,.00,1
2021-08-31,Europe,Revenue,Total Direct Reimbursement,339056.46,226161.45,112895.01,.00,1
2021-08-31,Europe,Revenue,Net Revenue,1001431.69,942848.45,58583.24,.00,1
2021-08-31,Europe,Expenses,Compensation & Benefits,309949.01,253505.17,56443.84,.00,1
2021-08-31,Europe,Expenses,Depreciation Expense,134444.22,109752.15,24692.07,.00,1
2021-08-31,Europe,Expenses,Contractor Fees,1417.47,1138.62,278.85,.00,1
2021-08-31,Europe,Expenses,Communications,12681.63,11546.23,1135.40,.00,1
2021-08-31,Europe,Expenses,TDY,7151.26,6502.73,648.53,.00,1
2021-08-31,Europe,Expenses,PCS,19523.37,-5140.57,24663.94,.00,1
2021-08-31,Europe,Expenses,IT Expense & Maint,39011.63,28806.84,10204.79,.00,1
2021-08-31,Europe,Expenses,Machine Expense & Maint,21761.87,14587.90,7173.97,.00,1
2021-08-31,Europe,Expenses,Vehicle Expense,8319.77,8116.43,203.34,.00,1
2021-08-31,Europe,Expenses,Training,284.66,228.66,56.00,.00,1
2021-08-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2021-08-31,Europe,Expenses,Audit-Independent,3558.50,2858.46,700.04,.00,1
2021-08-31,Europe,Expenses,Audit-IMCOM Int Review,1045.42,839.77,205.65,.00,1
2021-08-31,Europe,Expenses,Other Expenses,9866.57,8077.92,1788.65,.00,1
2021-08-31,Europe,Expenses,Total Operating Expenses,569015.38,440820.31,128195.07,.00,1
2021-08-31,Europe,Expenses,Net Operating Income/(Loss),432416.31,502028.14,-69611.83,.00,1
2021-08-31,Europe,Net,Interest Revenue,5559.29,4763.08,796.21,.00,1
2021-08-31,Europe,Net,Non-Operating Inc/(Exp),122.03,105.46,16.57,.00,1
2021-08-31,Europe,Net,Net Income/(Loss),438097.63,506896.68,-68799.05,.00,1
2021-08-31,Europe,Net,Distributions,303653.41,397144.53,-93491.12,.00,1
2021-08-31,Europe,Net,After Distributions,134444.22,109752.15,24692.07,.00,1
2021-08-31,Korea,Revenue,Gaming Machine Revenue,1997051.70,1954799.60,42252.10,.00,1
2021-08-31,Korea,Revenue,Total Revenue,1997051.70,1954799.60,42252.10,.00,1
2021-08-31,Korea,Revenue,Gaming NAFI,395473.65,365897.20,29576.45,.00,1
