Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,"	Latitude",Longitude
133,1107,Courtney BC 400701,21-Dec,8130.4,6504.3,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Jan,20563.75,17595,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Feb,20646.6,16645.1,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Mar,26234,19715.35,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Apr,8320,6656,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-May,319.8,2898.05,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Jun,22971.15,15734.7,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Jul,11603.95,9283.15,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Aug,-22416,422.8,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Sep,39980.05,13628.45,138699.4,110959.45,26.39194,127.85944
133,1107,Courtney BC 400701,22-Oct,20477.75,16382.2,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Nov,23375.15,18700.1,,,26.39194,127.85944
133,1107,Courtney BC 400701,22-Dec,15197.3,12157.85,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Jan,15435.75,20550.6,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Feb,15884.7,4505.75,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Mar,23799.8,19039.85,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Apr,27586.6,22069.3,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-May,13993,11194.4,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Jun,8372.25,6697.8,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Jul,5654,14342.8,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Aug,31638.9,15491.5,,,26.39194,127.85944
133,1107,Courtney BC 400701,23-Sep,3591.6,18045.2,205006.8,179177.35,26.39194,127.85944
133,1107,Courtney BC 400701,FY14,,,879852.29,701942.95,26.39194,127.85944
133,1107,Courtney BC 400701,FY15,,,959271.35,767417.1,26.39194,127.85944
133,1107,Courtney BC 400701,FY16,,,903179.75,721435.3,26.39194,127.85944
133,1107,Courtney BC 400701,FY17,,,695311.4,556249,26.39194,127.85944
133,1107,Courtney BC 400701,FY18,,,789379.35,631503.4,26.39194,127.85944
133,1107,Courtney BC 400701,FY19,,,634674.05,513016.25,26.39194,127.85944
133,1107,Courtney BC 400701,FY20,,,376878.7,296226.05,26.39194,127.85944
133,1107,Courtney BC 400701,FY21,,,320473.45,256378.75,26.39194,127.85944
133,1107,Courtney BC 400701,FY22,,,189968.7,151974.9,26.39194,127.85944
133,1107,Courtney BC 400701,FY23,,,228926.75,198318.9,26.39194,127.85944
134,1109,Taiyo Golf Course 400801,13-Oct,257070.49,205339.15,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,13-Nov,255497.6,206762.1,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,13-Dec,254439.1,201187.3,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Jan,298695.53,232802.1,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Feb,228688.05,182950.4,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Mar,258043.05,206434.45,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Apr,223859.95,180751.95,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-May,274378.5,217838.75,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Jun,264532.55,211626.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Jul,209458.85,170750.7,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Aug,282949.15,229393.55,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Sep,271039.95,213636.15,3078652.77,2459472.65,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Oct,259021,204194.75,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Nov,213839.45,171071.6,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,14-Dec,226864.65,183577.15,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Jan,204089.35,162322.25,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Feb,201701.15,160224.75,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Mar,144401,115520.75,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Apr,192845.25,154276.15,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-May,314586.7,251669.35,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Jun,310443,248354.4,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Jul,272632.7,218106.15,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Aug,285982.85,228786.3,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Sep,297732.95,238186.3,2924140.05,2336289.9,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Oct,333580.2,266864.2,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Nov,293864.65,235091.65,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,15-Dec,315157.4,252125.9,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Jan,294910.85,235928.7,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Feb,337176.75,269741.4,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Mar,351794.3,281435.4,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Apr,346468.3,277174.7,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-May,319763.8,255811.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Jun,335651.15,268520.95,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Jul,304926.45,243941.15,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Aug,316325.05,253060.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Sep,339051.25,271241,3888670.15,3110936.15,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Oct,316625,253299.95,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Nov,261856.35,209485.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,16-Dec,285113.3,228090.7,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Jan,271340.15,217072.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Feb,236977.75,189582.1,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Mar,285800.25,228640.2,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Apr,255713.35,204570.65,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-May,330029.7,264023.8,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Jun,317082.95,253666.4,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Jul,332194.9,265755.9,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Aug,313927.55,251142,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Sep,342409.1,273927.35,3549070.35,2839256.15,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Oct,317095.85,253676.7,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Nov,277256.2,221805,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,17-Dec,362777.8,290222.2,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,18-Jan,299625.05,239700.05,,,26.391491,127.833182
134,1109,Taiyo Golf Course 400801,18-Feb,356804.05,285443.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Mar,351230.4,280984.3,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Apr,311895.9,249516.75,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-May,309091.15,247272.95,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Jun,347709,278167.15,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Jul,308263.7,246610.95,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Aug,319040.4,255232.3,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Sep,248338.2,198670.5,3809127.7,3047302.05,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Oct,326952.75,261562.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Nov,367708,294166.35,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,18-Dec,290999.85,232799.85,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Jan,255895.5,205676.4,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Feb,258472.6,209085.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Mar,310483.05,246319.25,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Apr,295321.5,236257.15,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-May,314894.75,251915.85,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Jun,267115.99,222144.6,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Jul,307948.21,236706.8,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Aug,337896.8,274646.65,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Sep,324207.1,255036.5,3657896.1,2926316.8,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Oct,275951.7,223493.15,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Nov,325053.7,257311.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,19-Dec,324173.6,261738.85,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Jan,320791.8,254233.45,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Feb,257083.03,212571.95,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Mar,279890.02,224706.95,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Apr,54176.2,35640.4,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Jun,242217.15,195810.3,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Jul,93946.65,73120.65,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Aug,262341.4,209873.1,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Sep,262932.8,210346.25,2698558.05,2158846.25,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Oct,377028.35,305790.5,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Nov,281416.85,220965.6,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,20-Dec,263070.2,214125.9,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Jan,115889.65,95428.05,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Feb,238638.1,191319.65,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Mar,271529.6,236592.15,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Apr,339835.55,245704.75,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-May,271675.9,217340.65,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Jun,214860.4,174425.75,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Jul,231387.45,191991.85,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Aug,231150,179304.95,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Sep,269562,214982.75,3106044.05,2487972.55,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Oct,290669.6,247436,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Nov,336503.75,251165.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,21-Dec,253552.5,207194.8,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Jan,139258.3,108233.05,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Feb,212533.05,184389.2,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Mar,425064.9,328960.65,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Apr,226048.2,185144.1,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-May,357321.55,277101,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Jun,212166,173649,,,26.391491,127.833182
135,1109,Taiyo Golf Course 400801,22-Jul,177559.4,158158.15,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,22-Aug,326819.45,241428.7,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,22-Sep,197662.85,160342.7,3155159.55,2523202.55,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,22-Oct,105829.6,109203.35,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,22-Nov,283705.55,200212.45,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,22-Dec,248954.25,210324,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Jan,337772.3,259057.3,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Feb,284428,227542.4,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Mar,243848,201634.2,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Apr,176266.7,166840.4,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-May,358690.25,254569.45,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Jun,253639.6,214050.75,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Jul,104018.9,72076.1,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Aug,29676.8,24895.35,,,26.391491,127.833182
136,1109,Taiyo Golf Course 400801,23-Sep,255327.95,231581.05,2682157.9,2171986.8,26.391491,127.833182
136,1111,Butler BC 400801,13-Oct,27812.65,22039.04,,,26.30139,127.77972
136,1111,Butler BC 400801,13-Nov,,,,,26.30139,127.77972
136,1111,Butler BC 400801,13-Dec,3838.6,3070.9,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Jan,86570.46,67592.65,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Feb,56682.4,46318.3,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Mar,74766.9,58841.15,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Apr,68354.75,56518.95,,,26.30139,127.77972
136,1111,Butler BC 400801,14-May,80942.65,62918.95,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Jun,52103.8,41683.05,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Jul,65649.6,52519.7,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Aug,88912.5,72346.05,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Sep,64256.55,50189.25,669890.86,534037.99,26.30139,127.77972
136,1111,Butler BC 400801,14-Oct,69858.3,55886.6,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Nov,71766.95,57413.6,,,26.30139,127.77972
136,1111,Butler BC 400801,14-Dec,65474.25,52379.4,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Jan,52114.6,42670.1,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Feb,63594.55,49897.2,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Mar,76259.8,61007.85,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Apr,80079.8,64063.85,,,26.30139,127.77972
136,1111,Butler BC 400801,15-May,65231.65,52185.35,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Jun,69759.75,55807.8,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Jul,42068.6,33654.85,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Aug,43675.55,34940.45,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Sep,74217.3,59373.85,774101.1,619280.9,26.30139,127.77972
136,1111,Butler BC 400801,15-Oct,92856,74284.75,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Nov,51557.95,41246.35,,,26.30139,127.77972
136,1111,Butler BC 400801,15-Dec,65246.3,52197,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Jan,64392.05,51513.65,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Feb,66214.5,52971.6,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Mar,85061.2,68037.1,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Apr,70964.25,56771.4,,,26.30139,127.77972
136,1111,Butler BC 400801,16-May,43121.8,34497.4,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Jun,78945.7,63156.55,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Jul,61770.35,49416.25,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Aug,50368.75,40295,,,26.30139,127.77972
136,1111,Butler BC 400801,16-Sep,80440.1,64352.1,810938.95,648739.15,26.30139,127.77972
136,1111,Butler BC 400801,16-Oct,52128.7,41702.95,,,26.30139,127.77972
137,1111,Butler BC 400801,16-Nov,50156.35,40125.05,,,26.30139,127.77972
137,1111,Butler BC 400801,16-Dec,64804.05,51843.25,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Jan,39986.65,31989.3,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Feb,51563.65,41250.95,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Mar,85848.15,68678.55,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Apr,50261.2,40208.95,,,26.30139,127.77972
137,1111,Butler BC 400801,17-May,49193.5,39354.8,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Jun,41823.8,33459.05,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Jul,70938.05,56750.45,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Aug,89068.8,71255.05,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Sep,57031.1,45624.9,702804,562243.25,26.30139,127.77972
137,1111,Butler BC 400801,17-Oct,55767.35,44613.85,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Nov,67366.55,53893.25,,,26.30139,127.77972
137,1111,Butler BC 400801,17-Dec,42953.95,34363.15,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Jan,67700.8,54160.65,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Feb,70844.2,56675.35,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Mar,72689.9,58151.9,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Apr,53691.3,42953.05,,,26.30139,127.77972
137,1111,Butler BC 400801,18-May,70607.55,56486.05,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Jun,81843.65,65474.9,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Jul,63644.7,50915.75,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Aug,106418.35,85134.7,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Sep,97709.2,78167.35,851237.5,680989.95,26.30139,127.77972
137,1111,Butler BC 400801,18-Oct,62280.3,49824.25,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Nov,31962.3,25569.85,,,26.30139,127.77972
137,1111,Butler BC 400801,18-Dec,81795.5,65436.4,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Jan,84218.8,67375.05,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Feb,68574.3,54859.45,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Mar,69070,55256,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Apr,51946.95,41557.55,,,26.30139,127.77972
137,1111,Butler BC 400801,19-May,81636.7,65309.35,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Jun,78141.2,69359.35,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Jul,110065.65,81206.15,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Aug,73666.25,63209.9,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Sep,54871.7,42830.15,848229.65,681793.45,26.30139,127.77972
137,1111,Butler BC 400801,19-Oct,96186.2,75587.3,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Nov,45219.65,51918.7,,,26.30139,127.77972
137,1111,Butler BC 400801,19-Dec,88775,53429.05,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Jan,58051.7,51098.15,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Feb,87422.7,66405.4,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Mar,84472.2,66453.7,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Apr,9179.25,7343.4,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Jun,27311.7,32433.45,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Jul,39370.55,20912.35,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Aug,64565.45,51652.4,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Sep,127634.3,102107.4,728188.7,579341.3,26.30139,127.77972
137,1111,Butler BC 400801,20-Oct,94295.05,81576.05,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Nov,98531.2,79335.85,,,26.30139,127.77972
137,1111,Butler BC 400801,20-Dec,99026.15,77389.85,,,26.30139,127.77972
137,1111,Butler BC 400801,21-Jan,15107.9,7266.5,,,26.30139,127.77972
137,1111,Butler BC 400801,21-Feb,74446.55,63259,,,26.30139,127.77972
137,1111,Butler BC 400801,21-Mar,95293.95,72533.35,,,26.30139,127.77972
138,1111,Butler BC 400801,21-May,-18310.25,13263.35,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Jun,98536,53320.55,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Jul,53620.15,44264.8,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Aug,92105.45,69912.25,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Sep,52126.7,45629.55,754778.85,607751.1,26.30139,127.77972
138,1111,Butler BC 400801,21-Oct,93193.3,75408.7,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Nov,83640,62129.75,,,26.30139,127.77972
138,1111,Butler BC 400801,21-Dec,19704.4,20079.7,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Jan,75036.7,56869.8,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Feb,60035.45,51834.35,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Mar,89944.75,75970.05,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Apr,46724.2,35890.05,,,26.30139,127.77972
138,1111,Butler BC 400801,22-May,116150.15,85432.45,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Jun,69006.55,58001.05,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Jul,57509.9,50374.05,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Aug,50823.15,34689.65,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Sep,74712.95,60763.75,836481.5,667443.35,26.30139,127.77972
138,1111,Butler BC 400801,22-Oct,67766.25,61200.3,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Nov,79033.2,54052.65,,,26.30139,127.77972
138,1111,Butler BC 400801,22-Dec,26847.3,21477.85,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Jan,100179.45,80143.55,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Feb,98156.65,78525.3,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Mar,87647.8,74340.6,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Apr,103038.6,87190.35,,,26.30139,127.77972
138,1111,Butler BC 400801,23-May,103031.05,73443,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Jun,62512.05,50009.6,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Jul,57724.3,62255.1,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Aug,99478.2,73942.45,,,26.30139,127.77972
138,1111,Butler BC 400801,23-Sep,86167.35,64438.6,971582.2,781019.35,26.30139,127.77972
138,1114,Ocean Breeze 400801,13-Oct,612434.72,488709.85,,,26.30139,127.77972
138,1114,Ocean Breeze 400801,13-Nov,676955.4,545639,,,26.30139,127.77972
138,1114,Ocean Breeze 400801,13-Dec,649810.85,515861.05,,,26.30139,127.77972
